InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
575655,23099,FRENCH CARRIAGE LANTERN,1,10-11-2011 14:28,6.65,16434,United Kingdom,6.65
578856,23365,SET 12 COLOUR PENCILS LOVE LONDON,18,27-11-2011 11:18,0.65,17769,United Kingdom,11.7
576686,51014A,"FEATHER PEN,HOT PINK",12,16-11-2011 12:08,0.39,16916,United Kingdom,4.68
566539,22866,HAND WARMER SCOTTY DOG DESIGN,6,13-09-2011 11:34,2.1,17228,United Kingdom,12.6
581057,23415,HOME SWEET HOME HOOK,12,07-12-2011 11:03,0.39,16817,United Kingdom,4.68
566085,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,1,09-09-2011 10:12,1.25,17841,United Kingdom,1.25
580256,20982,12 PENCILS TALL TUBE SKULLS,1,02-12-2011 12:24,0.85,14688,United Kingdom,0.85
574863,23298,SPOTTY BUNTING,2,07-11-2011 12:29,4.95,15719,United Kingdom,9.9
573897,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,6,01-11-2011 14:29,0.85,16729,United Kingdom,5.1
571717,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1,18-10-2011 17:10,1.65,14381,United Kingdom,1.65
566290,21155,RED RETROSPOT PEG BAG,1,11-09-2011 15:24,2.55,14456,United Kingdom,2.55
574536,22315,200 RED + WHITE BENDY STRAWS,1,04-11-2011 14:35,1.25,15707,United Kingdom,1.25
569493,48187,DOORMAT NEW ENGLAND,2,04-10-2011 13:35,8.25,13317,United Kingdom,16.5
573876,21704,BAG 250g SWIRLY MARBLES,1,01-11-2011 12:48,0.85,16360,United Kingdom,0.85
577616,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,4,21-11-2011 10:22,8.5,13823,United Kingdom,34
577616,21902,"KEY FOB , FRONT  DOOR ",24,21-11-2011 10:22,0.65,13823,United Kingdom,15.6
577595,23397,FOOT STOOL HOME SWEET HOME ,1,20-11-2011 16:12,9.95,16399,United Kingdom,9.95
581227,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,08-12-2011 09:56,4.95,17677,United Kingdom,29.7
570713,22423,REGENCY CAKESTAND 3 TIER,6,12-10-2011 10:18,12.75,17064,United Kingdom,76.5
578233,21832,CHOCOLATE CALCULATOR,6,23-11-2011 12:20,1.65,14049,United Kingdom,9.9
565419,85066,CREAM SWEETHEART MINI CHEST,2,04-09-2011 12:07,12.75,13808,United Kingdom,25.5
574304,23111,PARISIENNE SEWING BOX,1,03-11-2011 16:30,12.5,14428,United Kingdom,12.5
575634,22993,SET OF 4 PANTRY JELLY MOULDS,12,10-11-2011 13:44,1.25,13266,United Kingdom,15
570168,21207,SKULL AND CROSSBONES  GARLAND ,3,07-10-2011 14:05,1.65,17596,United Kingdom,4.95
571221,23470,CARD HOLDER LOVE BIRD LARGE ,2,14-10-2011 13:35,6.25,16416,United Kingdom,12.5
568831,23330,DECORATIVE WICKER HEART MEDIUM,12,29-09-2011 11:35,1.25,16059,United Kingdom,15
571270,22602,RETROSPOT WOODEN HEART DECORATION,5,16-10-2011 12:09,0.85,12940,United Kingdom,4.25
580735,23439,HAND WARMER RED LOVE HEART,12,06-12-2011 08:52,2.1,17728,United Kingdom,25.2
574837,23123,COCKTAIL SWORDS 50 PIECES,12,07-11-2011 11:33,0.83,15785,United Kingdom,9.96
579549,21819,GLITTER CHRISTMAS STAR ,36,30-11-2011 10:45,0.39,13203,United Kingdom,14.04
574866,21327,SKULLS WRITING SET ,3,07-11-2011 12:34,1.65,12748,United Kingdom,4.95
569208,23014,GLASS APOTHECARY BOTTLE ELIXIR,1,02-10-2011 11:10,3.95,16693,United Kingdom,3.95
566669,21889,WOODEN BOX OF DOMINOES,12,14-09-2011 11:36,1.25,18065,United Kingdom,15
570455,20992,JAZZ HEARTS PURSE NOTEBOOK,1,10-10-2011 15:27,0.39,14529,United Kingdom,0.39
567126,21735,TWO DOOR CURIO CABINET,1,16-09-2011 13:53,12.75,17238,United Kingdom,12.75
568710,22906,12 MESSAGE CARDS WITH ENVELOPES,2,28-09-2011 15:42,1.65,14649,United Kingdom,3.3
579456,21383,PACK OF 12 STICKY BUNNIES,1,29-11-2011 14:20,0.65,13428,United Kingdom,0.65
575075,23341,PINK DINER WALL CLOCK,1,08-11-2011 13:19,8.5,13975,United Kingdom,8.5
568553,23420,PANTRY HOOK TEA STRAINER ,12,27-09-2011 15:17,2.08,15674,United Kingdom,24.96
575937,23508,MINI PLAYING CARDS DOLLY GIRL ,20,13-11-2011 11:24,0.42,12935,United Kingdom,8.4
574836,22470,HEART OF WICKER LARGE,6,07-11-2011 11:32,2.95,17623,United Kingdom,17.7
569524,23100,SILVER BELLS TABLE DECORATION,2,04-10-2011 14:42,1.25,14506,United Kingdom,2.5
567798,22715,CARD WEDDING DAY,12,22-09-2011 12:00,0.42,13089,United Kingdom,5.04
579432,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,3,29-11-2011 13:12,2.55,15311,United Kingdom,7.65
575983,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,2,13-11-2011 13:45,0.29,13379,United Kingdom,0.58
575515,23171,REGENCY TEA PLATE GREEN ,24,10-11-2011 10:41,1.65,17315,United Kingdom,39.6
578825,22867,HAND WARMER BIRD DESIGN,12,25-11-2011 14:21,2.1,17562,United Kingdom,25.2
571936,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,20-10-2011 09:04,2.95,15814,United Kingdom,35.4
577545,21484,CHICK GREY HOT WATER BOTTLE,3,20-11-2011 14:43,4.25,16931,United Kingdom,12.75
576405,22952,60 CAKE CASES VINTAGE CHRISTMAS,16,15-11-2011 11:14,0.55,13735,United Kingdom,8.8
565541,23404,HOME SWEET HOME BLACKBOARD,1,05-09-2011 12:00,4.95,14159,United Kingdom,4.95
573582,85066,CREAM SWEETHEART MINI CHEST,2,31-10-2011 14:23,12.75,16633,United Kingdom,25.5
580469,22123,PING MICROWAVE APRON,1,04-12-2011 12:32,0.79,14583,United Kingdom,0.79
572192,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1,21-10-2011 11:30,0.79,18118,United Kingdom,0.79
574921,22617,BAKING SET SPACEBOY DESIGN,24,07-11-2011 16:36,4.25,16070,United Kingdom,102
569360,23423,PANTRY 3 HOOK ROLLING PIN HANGER,2,03-10-2011 14:59,3.75,14653,United Kingdom,7.5
575336,15036,ASSORTED COLOURS SILK FAN,12,09-11-2011 13:58,0.83,14968,United Kingdom,9.96
578531,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,24-11-2011 14:40,1.65,17364,United Kingdom,1.65
572071,21983,PACK OF 12 BLUE PAISLEY TISSUES ,144,20-10-2011 13:37,0.39,13366,United Kingdom,56.16
577217,22046,TEA PARTY  WRAPPING PAPER ,25,18-11-2011 11:53,0.42,17324,United Kingdom,10.5
577141,23084,RABBIT NIGHT LIGHT,6,18-11-2011 09:11,2.08,13269,United Kingdom,12.48
568901,22338,STAR DECORATION PAINTED ZINC ,18,29-09-2011 13:22,0.19,15050,United Kingdom,3.42
565415,23551,PACK OF 12 PAISLEY PARK TISSUES ,48,04-09-2011 12:00,0.39,14067,United Kingdom,18.72
573579,17003,BROCADE RING PURSE ,36,31-10-2011 14:19,0.39,15033,United Kingdom,14.04
578517,48194,DOORMAT HEARTS,4,24-11-2011 13:53,8.25,16523,United Kingdom,33
566833,22582,PACK OF 6 SWEETIE GIFT BOXES,6,15-09-2011 11:47,2.55,17865,United Kingdom,15.3
578017,20764,ABSTRACT CIRCLES SKETCHBOOK ,1,22-11-2011 13:07,3.75,13569,United Kingdom,3.75
578429,22533,MAGIC DRAWING SLATE BAKE A CAKE ,4,24-11-2011 12:12,0.42,16271,United Kingdom,1.68
577778,22219,LOVEBIRD HANGING DECORATION WHITE ,1,21-11-2011 16:10,0.85,16549,United Kingdom,0.85
578921,23510,MINI PLAYING CARDS GYMKHANA,1,27-11-2011 11:57,0.42,13596,United Kingdom,0.42
577408,21524,DOORMAT SPOTTY HOME SWEET HOME,1,20-11-2011 10:51,8.25,14805,United Kingdom,8.25
572921,23099,FRENCH CARRIAGE LANTERN,2,26-10-2011 16:57,6.65,15993,United Kingdom,13.3
570410,22779,WOODEN OWLS LIGHT GARLAND ,3,10-10-2011 13:04,4.25,16776,United Kingdom,12.75
572081,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,20-10-2011 14:13,3.95,16592,United Kingdom,15.8
573032,23329,DECORATIVE WICKER HEART LARGE,2,27-10-2011 13:36,1.65,18211,United Kingdom,3.3
566564,23000,TRAVEL CARD WALLET TRANSPORT,24,13-09-2011 12:26,0.42,15522,United Kingdom,10.08
576667,17107D,FLOWER FAIRY 5 DRAWER LINERS,6,16-11-2011 11:48,2.55,12963,United Kingdom,15.3
576830,23329,DECORATIVE WICKER HEART LARGE,3,16-11-2011 14:54,1.65,14898,United Kingdom,4.95
567878,20984,12 PENCILS TALL TUBE POSY,6,22-09-2011 14:42,0.29,16910,United Kingdom,1.74
572317,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,23-10-2011 16:13,1.65,14629,United Kingdom,1.65
578953,21232,STRAWBERRY CERAMIC TRINKET POT,1,27-11-2011 14:50,1.25,13546,United Kingdom,1.25
570230,22082,RIBBON REEL STRIPES DESIGN ,2,09-10-2011 13:41,1.65,18088,United Kingdom,3.3
574698,20728,LUNCH BAG CARS BLUE,10,06-11-2011 13:48,1.65,14039,United Kingdom,16.5
571909,20652,BLUE POLKADOT LUGGAGE TAG ,1,19-10-2011 15:08,1.25,15006,United Kingdom,1.25
569246,21985,PACK OF 12 HEARTS DESIGN TISSUES ,2,03-10-2011 09:57,0.83,14096,United Kingdom,1.66
570009,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,07-10-2011 09:38,0.85,14138,United Kingdom,10.2
569230,23396,LE JARDIN BOTANIQUE CUSHION COVER,2,02-10-2011 15:07,3.75,16533,United Kingdom,7.5
573341,84879,ASSORTED COLOUR BIRD ORNAMENT,8,30-10-2011 11:55,1.69,16949,United Kingdom,13.52
570852,22191,IVORY DINER WALL CLOCK,2,12-10-2011 14:48,8.5,13078,United Kingdom,17
568526,78124,MAGAZINE RACK GEBRA ASSORTED ,24,27-09-2011 13:04,1.25,17656,United Kingdom,30
573330,22799,SWEETHEART WIRE FRUIT BOWL,1,30-10-2011 11:22,8.5,16923,United Kingdom,8.5
581407,21485,RETROSPOT HEART HOT WATER BOTTLE,1,08-12-2011 13:59,4.95,13263,United Kingdom,4.95
578519,20668,DISCO BALL CHRISTMAS DECORATION,24,24-11-2011 13:56,0.12,14591,United Kingdom,2.88
565737,22142,CHRISTMAS CRAFT WHITE FAIRY ,4,06-09-2011 12:27,1.45,16400,United Kingdom,5.8
576872,23485,BOTANICAL GARDENS WALL CLOCK ,1,16-11-2011 16:26,25,13238,United Kingdom,25
576696,23541,WALL ART CLASSIC PUDDINGS ,3,16-11-2011 12:26,8.25,16669,United Kingdom,24.75
575087,85099F,JUMBO BAG STRAWBERRY,1,08-11-2011 13:57,2.08,16549,United Kingdom,2.08
570423,22329,ROUND CONTAINER SET OF 5 RETROSPOT,4,10-10-2011 13:38,1.65,14451,United Kingdom,6.6
566771,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,15-09-2011 09:34,2.55,15322,United Kingdom,15.3
569518,21070,VINTAGE BILLBOARD MUG ,1,04-10-2011 14:28,1.25,13263,United Kingdom,1.25
570251,84946,ANTIQUE SILVER T-LIGHT GLASS,24,10-10-2011 09:06,1.25,17025,United Kingdom,30
570223,22599,CHRISTMAS MUSICAL ZINC STAR,4,09-10-2011 13:11,0.29,15787,United Kingdom,1.16
579750,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,30-11-2011 14:42,2.95,13536,United Kingdom,17.7
566213,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,09-09-2011 15:09,1.95,14895,United Kingdom,23.4
569326,23311,VINTAGE CHRISTMAS STOCKING ,12,03-10-2011 12:47,2.55,14360,United Kingdom,30.6
578270,21094,SET/6 RED SPOTTY PAPER PLATES,2,23-11-2011 13:39,0.83,14096,United Kingdom,1.66
571274,72741,GRAND CHOCOLATECANDLE,9,16-10-2011 12:25,1.45,16934,United Kingdom,13.05
568590,22227,HANGING HEART MIRROR DECORATION ,24,28-09-2011 10:29,0.65,13126,United Kingdom,15.6
572311,84879,ASSORTED COLOUR BIRD ORNAMENT,32,23-10-2011 15:45,1.69,14035,United Kingdom,54.08
567792,35970,ZINC FOLKART SLEIGH BELLS,12,22-09-2011 11:40,1.69,17581,United Kingdom,20.28
568185,21328,BALLOONS  WRITING SET ,1,25-09-2011 14:08,1.65,16594,United Kingdom,1.65
575943,85049E,SCANDINAVIAN REDS RIBBONS,2,13-11-2011 11:44,1.25,17920,United Kingdom,2.5
572216,23510,MINI PLAYING CARDS GYMKHANA,3,21-10-2011 12:56,0.42,16015,United Kingdom,1.26
568568,22422,TOOTHPASTE TUBE PEN,12,28-09-2011 08:48,0.65,14412,United Kingdom,7.8
578068,22834,HAND WARMER BABUSHKA DESIGN,2,22-11-2011 15:45,2.1,14505,United Kingdom,4.2
578233,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,23-11-2011 12:20,0.79,14049,United Kingdom,7.9
574521,22931,BAKING MOULD HEART WHITE CHOCOLATE,6,04-11-2011 13:44,2.55,15358,United Kingdom,15.3
569515,21983,PACK OF 12 BLUE PAISLEY TISSUES ,36,04-10-2011 13:58,0.39,15181,United Kingdom,14.04
579472,22071,SMALL WHITE RETROSPOT MUG IN BOX ,1,29-11-2011 15:09,3.75,13521,United Kingdom,3.75
570223,21908,CHOCOLATE THIS WAY METAL SIGN,3,09-10-2011 13:11,2.1,15787,United Kingdom,6.3
573363,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,30-10-2011 13:06,2.55,16079,United Kingdom,102
574043,21485,RETROSPOT HEART HOT WATER BOTTLE,4,02-11-2011 13:13,4.95,16367,United Kingdom,19.8
567905,21169,YOU'RE CONFUSING ME METAL SIGN ,12,22-09-2011 16:37,1.69,12952,United Kingdom,20.28
565541,20725,LUNCH BAG RED RETROSPOT,4,05-09-2011 12:00,1.65,14159,United Kingdom,6.6
573361,22100,SKULLS SQUARE TISSUE BOX,1,30-10-2011 12:53,0.39,14456,United Kingdom,0.39
567145,23256,CHILDRENS CUTLERY SPACEBOY ,4,16-09-2011 15:09,4.15,12921,United Kingdom,16.6
570116,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,2,07-10-2011 12:38,0.55,12856,United Kingdom,1.1
569590,22998,TRAVEL CARD WALLET KEEP CALM,48,05-10-2011 11:25,0.42,13949,United Kingdom,20.16
580677,21429,RED GINGHAM ROSE JEWELLERY BOX,2,05-12-2011 14:40,1.95,16200,United Kingdom,3.9
565434,20726,LUNCH BAG WOODLAND,3,04-09-2011 13:35,1.65,12867,United Kingdom,4.95
579196,22597,MUSICAL ZINC HEART DECORATION ,2,28-11-2011 15:54,1.63,14096,United Kingdom,3.26
580691,22055,MINI CAKE STAND  HANGING STRAWBERY,16,05-12-2011 15:48,0.39,13790,United Kingdom,6.24
570229,21991,BOHEMIAN COLLAGE STATIONERY SET,1,09-10-2011 13:30,1.25,15756,United Kingdom,1.25
565324,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,02-09-2011 13:18,2.95,13232,United Kingdom,2.95
568712,21754,HOME BUILDING BLOCK WORD,1,28-09-2011 15:50,6.25,17841,United Kingdom,6.25
578088,23323,WHITE WICKER STAR ,2,22-11-2011 16:47,2.1,16376,United Kingdom,4.2
576053,22704,WRAP RED APPLES ,25,13-11-2011 14:53,0.42,16726,United Kingdom,10.5
572281,84949,SILVER HANGING T-LIGHT HOLDER,6,23-10-2011 11:10,1.65,17211,United Kingdom,9.9
579188,23293,SET OF 12 FAIRY CAKE BAKING CASES,2,28-11-2011 15:34,0.83,12748,United Kingdom,1.66
571671,23343,JUMBO BAG VINTAGE CHRISTMAS ,4,18-10-2011 13:15,2.08,16940,United Kingdom,8.32
570180,85049G,CHOCOLATE BOX RIBBONS ,12,07-10-2011 14:28,1.25,17509,United Kingdom,15
575337,22132,RED LOVE HEART SHAPE CUP,1,09-11-2011 14:11,0.85,17867,United Kingdom,0.85
566669,22382,LUNCH BAG SPACEBOY DESIGN ,10,14-09-2011 11:36,1.65,18065,United Kingdom,16.5
568668,23284,DOORMAT KEEP CALM AND COME IN,3,28-09-2011 13:00,8.25,15750,United Kingdom,24.75
575612,22271,FELTCRAFT DOLL ROSIE,6,10-11-2011 12:47,2.95,17416,United Kingdom,17.7
573102,22972,CHILDREN'S SPACEBOY MUG,12,27-10-2011 14:52,1.65,13266,United Kingdom,19.8
568676,23014,GLASS APOTHECARY BOTTLE ELIXIR,4,28-09-2011 13:43,3.95,18242,United Kingdom,15.8
566923,22061,LARGE CAKE STAND  HANGING STRAWBERY,1,15-09-2011 15:05,9.95,15511,United Kingdom,9.95
575322,23245,SET OF 3 REGENCY CAKE TINS,36,09-11-2011 13:36,4.95,14543,United Kingdom,178.2
576575,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,15-11-2011 13:55,2.95,16295,United Kingdom,17.7
570011,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,07-10-2011 09:44,0.95,16477,United Kingdom,11.4
581420,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,08-12-2011 15:09,2.1,16358,United Kingdom,12.6
577155,21874,GIN AND TONIC MUG,12,18-11-2011 09:56,1.65,13050,United Kingdom,19.8
575656,22946,WOODEN ADVENT CALENDAR CREAM,2,10-11-2011 14:29,16.95,13319,United Kingdom,33.9
578125,22710,WRAP I LOVE LONDON ,25,23-11-2011 10:31,0.42,17511,United Kingdom,10.5
577473,21584,RETROSPOT SMALL TUBE MATCHES,2,20-11-2011 11:28,1.65,15919,United Kingdom,3.3
566254,22960,JAM MAKING SET WITH JARS,6,11-09-2011 12:16,4.25,13993,United Kingdom,25.5
579165,35095A,BLUE VICTORIAN FABRIC OVAL BOX,24,28-11-2011 14:01,0.42,13389,United Kingdom,10.08
575972,21313,GLASS HEART T-LIGHT HOLDER ,3,13-11-2011 13:01,0.85,14499,United Kingdom,2.55
580119,22616,PACK OF 12 LONDON TISSUES ,12,01-12-2011 16:37,0.39,17920,United Kingdom,4.68
576339,22390,PAPERWEIGHT CHILDHOOD MEMORIES,1,14-11-2011 15:27,4.96,14096,United Kingdom,4.96
577601,23370,SET 36 COLOURING PENCILS DOILY,16,21-11-2011 08:31,1.25,17675,United Kingdom,20
573576,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1,31-10-2011 14:09,6.63,14096,United Kingdom,6.63
576832,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,16-11-2011 15:01,0.55,13102,United Kingdom,13.2
571190,23547,WRAP FLOWER SHOP  ,25,14-10-2011 11:43,0.42,17771,United Kingdom,10.5
568082,22865,HAND WARMER OWL DESIGN,48,23-09-2011 14:38,2.1,14944,United Kingdom,100.8
569859,23101,SILVER STARS TABLE DECORATION,2,06-10-2011 14:36,0.83,16814,United Kingdom,1.66
577319,23322,LARGE WHITE HEART OF WICKER,1,18-11-2011 13:43,2.95,17301,United Kingdom,2.95
577855,22938,CUPCAKE LACE PAPER SET 6,5,22-11-2011 11:18,1.95,15877,United Kingdom,9.75
578719,22816,CARD MOTORBIKE SANTA,24,25-11-2011 11:25,0.42,17348,United Kingdom,10.08
571265,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,4,16-10-2011 11:31,0.39,16674,United Kingdom,1.56
565588,22551,PLASTERS IN TIN SPACEBOY,2,05-09-2011 13:50,1.65,16918,United Kingdom,3.3
576339,21947,SET OF 6 HEART CHOPSTICKS,5,14-11-2011 15:27,2.46,14096,United Kingdom,12.3
572924,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16,27-10-2011 08:56,4.25,13416,United Kingdom,68
572918,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,1,26-10-2011 16:43,4.25,14379,United Kingdom,4.25
580529,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,04-12-2011 15:35,6.95,14658,United Kingdom,27.8
579572,23173,REGENCY TEAPOT ROSES ,2,30-11-2011 11:49,9.95,15394,United Kingdom,19.9
574682,47591D,PINK FAIRY CAKE CHILDRENS APRON,3,06-11-2011 12:44,1.95,14963,United Kingdom,5.85
567661,23198,PANTRY MAGNETIC  SHOPPING LIST,1,21-09-2011 15:06,1.45,13959,United Kingdom,1.45
580982,20724,RED RETROSPOT CHARLOTTE BAG,10,06-12-2011 16:21,0.85,17861,United Kingdom,8.5
577507,23270,SET OF 2 CERAMIC PAINTED HEARTS ,1,20-11-2011 12:42,1.45,14710,United Kingdom,1.45
576696,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,3,16-11-2011 12:26,2.89,16669,United Kingdom,8.67
573408,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,30-10-2011 15:59,2.95,16190,United Kingdom,35.4
571913,22356,CHARLOTTE BAG PINK POLKADOT,10,19-10-2011 15:29,0.85,18210,United Kingdom,8.5
574281,84596F,SMALL MARSHMALLOWS PINK BOWL,16,03-11-2011 14:47,0.42,14856,United Kingdom,6.72
578703,22533,MAGIC DRAWING SLATE BAKE A CAKE ,2,25-11-2011 11:02,0.42,17385,United Kingdom,0.84
571476,21535,RED RETROSPOT SMALL MILK JUG,4,17-10-2011 14:51,2.55,13546,United Kingdom,10.2
574709,84375,SET OF 20 KIDS COOKIE CUTTERS,6,06-11-2011 14:14,2.1,17768,United Kingdom,12.6
578995,23084,RABBIT NIGHT LIGHT,6,27-11-2011 15:59,2.08,15861,United Kingdom,12.48
578520,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,24-11-2011 13:57,1.65,14591,United Kingdom,1.65
574959,22563,HAPPY STENCIL CRAFT,1,08-11-2011 10:09,1.25,17886,United Kingdom,1.25
565451,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,04-09-2011 15:37,2.1,15365,United Kingdom,12.6
571682,22111,SCOTTIE DOG HOT WATER BOTTLE,1,18-10-2011 14:00,4.95,14179,United Kingdom,4.95
569416,22624,IVORY KITCHEN SCALES,2,04-10-2011 10:15,8.5,13801,United Kingdom,17
578977,90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,2,27-11-2011 15:18,9.95,17231,United Kingdom,19.9
566567,21930,JUMBO STORAGE BAG SKULLS,10,13-09-2011 12:37,2.08,16161,United Kingdom,20.8
574143,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,11,03-11-2011 11:27,2.89,18041,United Kingdom,31.79
568553,23320,GIANT 50'S CHRISTMAS CRACKER,12,27-09-2011 15:17,2.89,15674,United Kingdom,34.68
576587,23203,JUMBO BAG VINTAGE DOILY ,3,15-11-2011 14:23,2.08,18123,United Kingdom,6.24
576932,23352,ROLL WRAP 50'S RED CHRISTMAS ,4,17-11-2011 11:12,1.25,15443,United Kingdom,5
579124,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,28-11-2011 12:14,1.25,15721,United Kingdom,1.25
567341,23245,SET OF 3 REGENCY CAKE TINS,4,19-09-2011 15:04,4.95,14961,United Kingdom,19.8
565803,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,07-09-2011 10:38,2.55,17735,United Kingdom,15.3
566005,22467,GUMBALL COAT RACK,3,08-09-2011 11:56,2.55,16426,United Kingdom,7.65
566213,22725,ALARM CLOCK BAKELIKE CHOCOLATE,12,09-09-2011 15:09,3.75,14895,United Kingdom,45
574328,20963,APPLE BATH SPONGE,30,04-11-2011 09:05,1.25,13081,United Kingdom,37.5
567529,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,21-09-2011 09:22,4.15,18236,United Kingdom,24.9
570883,23157,SET OF 6 NATIVITY MAGNETS ,12,13-10-2011 09:55,2.08,13477,United Kingdom,24.96
568227,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,3,26-09-2011 10:57,0.42,17841,United Kingdom,1.26
574532,21915,RED  HARMONICA IN BOX ,12,04-11-2011 14:19,1.25,15676,United Kingdom,15
575972,21329,DINOSAURS  WRITING SET ,1,13-11-2011 13:01,1.65,14499,United Kingdom,1.65
567164,22119,PEACE WOODEN BLOCK LETTERS,1,18-09-2011 11:51,6.95,14487,United Kingdom,6.95
578314,C2,CARRIAGE,1,23-11-2011 16:33,50,13350,United Kingdom,50
580279,22974,CHILDRENS DOLLY GIRL MUG,12,02-12-2011 13:12,1.65,15123,United Kingdom,19.8
571456,82580,BATHROOM METAL SIGN,3,17-10-2011 13:57,0.55,16729,United Kingdom,1.65
579541,21248,DOOR HANGER  MUM + DADS ROOM,3,30-11-2011 10:12,1.45,14653,United Kingdom,4.35
579690,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,1,30-11-2011 14:03,1.25,15060,United Kingdom,1.25
571158,21264,WHITE GOOSE FEATHER TREE 60CM ,1,14-10-2011 10:25,1.95,14606,United Kingdom,1.95
578279,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,16,23-11-2011 13:53,3.75,14735,United Kingdom,60
578946,82582,AREA PATROLLED METAL SIGN,1,27-11-2011 13:47,2.1,16005,United Kingdom,2.1
569983,23182,TOILET SIGN OCCUPIED OR VACANT,3,06-10-2011 19:49,0.83,17231,United Kingdom,2.49
565730,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1,06-09-2011 12:02,2.1,14715,United Kingdom,2.1
566301,23321,SMALL WHITE HEART OF WICKER,1,11-09-2011 16:06,1.65,16474,United Kingdom,1.65
573992,23344,JUMBO BAG 50'S CHRISTMAS ,10,02-11-2011 11:20,2.08,15275,United Kingdom,20.8
576364,21892,TRADITIONAL WOODEN CATCH CUP GAME ,4,14-11-2011 17:40,1.25,15009,United Kingdom,5
574240,23510,MINI PLAYING CARDS GYMKHANA,3,03-11-2011 12:45,0.42,15998,United Kingdom,1.26
578322,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,23-11-2011 17:10,2.95,12948,United Kingdom,17.7
571190,23343,JUMBO BAG VINTAGE CHRISTMAS ,2,14-10-2011 11:43,2.08,17771,United Kingdom,4.16
567142,22150,3 STRIPEY MICE FELTCRAFT,6,16-09-2011 14:55,1.95,14262,United Kingdom,11.7
574310,21984,PACK OF 12 PINK PAISLEY TISSUES ,4,03-11-2011 16:56,0.39,13467,United Kingdom,1.56
576081,22379,RECYCLING BAG RETROSPOT ,5,14-11-2011 08:16,2.1,15203,United Kingdom,10.5
574228,22993,SET OF 4 PANTRY JELLY MOULDS,12,03-11-2011 12:18,1.25,16678,United Kingdom,15
566441,23424,GINGHAM RECIPE BOOK BOX,8,12-09-2011 15:23,4.95,17719,United Kingdom,39.6
576609,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,15-11-2011 16:08,1.95,15556,United Kingdom,23.4
581352,23457,LARGE PARLOUR PICTURE FRAME,1,08-12-2011 12:26,4.95,14698,United Kingdom,4.95
575698,21212,PACK OF 72 RETROSPOT CAKE CASES,24,10-11-2011 16:51,0.55,16094,United Kingdom,13.2
566735,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,14-09-2011 14:19,9.95,15707,United Kingdom,9.95
574476,23330,DECORATIVE WICKER HEART MEDIUM,2,04-11-2011 12:20,1.25,17203,United Kingdom,2.5
575325,23035,DRAWER KNOB CERAMIC IVORY,6,09-11-2011 13:46,1.45,17293,United Kingdom,8.7
577813,35953,FOLKART STAR CHRISTMAS DECORATIONS,48,22-11-2011 09:06,0.39,14297,United Kingdom,18.72
568066,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,1,23-09-2011 13:48,2.55,14529,United Kingdom,2.55
